"Template_ID","State_Envelope_ID","Run_ID","State_Label","Tonic_Subtype","Start_u","End_u","Duration_u","N_Boundary_Spikes","N_ISIs","Renewal_Family","Regularity_Regime","Mean_ISI_Parameter_u","Gamma_Shape","Refractory_u","Observed_Mean_ISI_u","CV","CV2","LV","Contains_Injected_Burst","Burst_Strength_Stratum","Tonic_Intended_Stratum","Tonic_Rate_Overlap_Stratum","HFS_Rate_Overlap_Stratum","HFS_Support_Contract_Version","Composite_HFS_Regime_ID","Boundary_Observability","Start_Boundary_Observability","End_Boundary_Observability","Start_Boundary_Contrast","End_Boundary_Contrast","Start_Hard_Cut_Reason","End_Hard_Cut_Reason","Tonic_Phenotype_Evidence_Score","Tonic_Phenotype","Eligibility_Reason","Sample_ID","Scale_Factor","B_s","Split","Start_s","End_s","Duration_s","Mean_ISI_Parameter_s","Refractory_s","Observed_Mean_ISI_s"
"TPL_013","TPL_013_STATE_005","TPL_013_RUN_017","Broad_HFS","none",62.6758154561449,68.4008193390988,5.72500388295391,30,29,"shifted_gamma","regular",0.214710569819435,7.53476283559576,0.02,0.19741392699841,0.441439516887338,0.359518082823201,0.166440849324308,TRUE,"moderate","not_applicable","not_applicable","core","v2.3_slow_overlap_direct_support_0.65B","none","ambiguous_or_edge","clear","recording_edge_unobservable",3.633284449662,,"none","none",,"not_applicable","not_applicable","S0053",10,1,"holdout",62.6758154561449,68.4008193390988,5.72500388295391,0.214710569819435,0.02,0.19741392699841
"TPL_014","TPL_014_STATE_001","TPL_014_RUN_001","Broad_HFS","none",0,9.02642399893223,9.02642399893223,29,28,"shifted_gamma","regular",0.338428310770541,9.20886555779725,0.02,0.322372285676151,0.471699113188455,0.451023564846167,0.227549034680056,TRUE,"strong","not_applicable","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","TPL_014_REGIME_01","ambiguous_or_edge","recording_edge_unobservable","hard_cut_canonical_pause",,0.690921347754976,"none","canonical_pause",,"not_applicable","not_applicable","S0033",1,0.1,"holdout",0,0.902642399893223,0.902642399893223,0.0338428310770541,0.002,0.0322372285676151
"TPL_014","TPL_014_STATE_002","TPL_014_RUN_003","Broad_HFS","none",12.6628428736803,20.8515070136778,8.18866413999747,32,31,"shifted_gamma","intermediate",0.335572629719973,4.9946335724555,0.02,0.264150456128951,0.575457633966492,0.517531804864455,0.267878675923506,TRUE,"weak","not_applicable","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","TPL_014_REGIME_01","no_evidence_at_one_or_more_boundaries","hard_cut_canonical_pause","no_evidence",1.49226068406773,1.0686988056024,"canonical_pause","none",,"not_applicable","not_applicable","S0033",1,0.1,"holdout",1.26628428736803,2.08515070136778,0.818866413999747,0.0335572629719973,0.002,0.0264150456128951
"TPL_014","TPL_014_STATE_003","TPL_014_RUN_007","Tonic","stn_like_empirical",24.5883812086897,28.2598103660787,3.67142915738897,12,11,"shifted_gamma","stn_like_empirical",0.358325887769461,8.19462982332334,0.02,0.333766287035361,0.316299295423195,0.424374104798002,0.214465659846125,FALSE,"none","ambiguous","deep","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.593553101425599,"ambiguous","low_regularity_evidence","S0033",1,0.1,"holdout",2.45883812086897,2.82598103660787,0.367142915738897,0.0358325887769461,0.002,0.0333766287035361
"TPL_014","TPL_014_STATE_004","TPL_014_RUN_009","Tonic","generic_stress",32.8069936151313,39.7457452748689,6.93875165973761,13,12,"shifted_gamma","generic_stress",0.651239439626224,9.77083027502522,0.02,0.578229304978134,0.372710229147419,0.408166132530314,0.175264101893849,FALSE,"none","ambiguous","boundary","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.648189651582398,"ambiguous","low_regularity_evidence","S0033",1,0.1,"holdout",3.28069936151313,3.97457452748689,0.693875165973761,0.0651239439626224,0.002,0.0578229304978134
"TPL_014","TPL_014_STATE_005","TPL_014_RUN_012","Broad_HFS","none",48.5806765172229,55.1198261786911,6.53914966146816,34,33,"shifted_gamma","irregular",0.204131981078535,0.972948268032633,0.02,0.19815605034752,1.00264380802485,0.893294397051785,0.803701315894573,FALSE,"none","not_applicable","not_applicable","core","v2.3_slow_overlap_direct_support_0.65B","none","clear_or_hard_cut","clear","clear",6.28966335898385,4.87487571813768,"none","none",,"not_applicable","not_applicable","S0033",1,0.1,"holdout",4.85806765172229,5.51198261786911,0.653914966146816,0.0204131981078535,0.002,0.019815605034752
"TPL_014","TPL_014_STATE_001","TPL_014_RUN_001","Broad_HFS","none",0,9.02642399893223,9.02642399893223,29,28,"shifted_gamma","regular",0.338428310770541,9.20886555779725,0.02,0.322372285676151,0.471699113188455,0.451023564846167,0.227549034680056,TRUE,"strong","not_applicable","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","TPL_014_REGIME_01","ambiguous_or_edge","recording_edge_unobservable","hard_cut_canonical_pause",,0.690921347754976,"none","canonical_pause",,"not_applicable","not_applicable","S0051",4,0.4,"holdout",0,3.61056959957289,3.61056959957289,0.135371324308217,0.008,0.12894891427046
"TPL_014","TPL_014_STATE_002","TPL_014_RUN_003","Broad_HFS","none",12.6628428736803,20.8515070136778,8.18866413999747,32,31,"shifted_gamma","intermediate",0.335572629719973,4.9946335724555,0.02,0.264150456128951,0.575457633966492,0.517531804864455,0.267878675923506,TRUE,"weak","not_applicable","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","TPL_014_REGIME_01","no_evidence_at_one_or_more_boundaries","hard_cut_canonical_pause","no_evidence",1.49226068406773,1.0686988056024,"canonical_pause","none",,"not_applicable","not_applicable","S0051",4,0.4,"holdout",5.06513714947211,8.3406028054711,3.27546565599899,0.134229051887989,0.008,0.10566018245158
"TPL_014","TPL_014_STATE_003","TPL_014_RUN_007","Tonic","stn_like_empirical",24.5883812086897,28.2598103660787,3.67142915738897,12,11,"shifted_gamma","stn_like_empirical",0.358325887769461,8.19462982332334,0.02,0.333766287035361,0.316299295423195,0.424374104798002,0.214465659846125,FALSE,"none","ambiguous","deep","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.593553101425599,"ambiguous","low_regularity_evidence","S0051",4,0.4,"holdout",9.8353524834759,11.3039241464315,1.46857166295559,0.143330355107784,0.008,0.133506514814144
"TPL_014","TPL_014_STATE_004","TPL_014_RUN_009","Tonic","generic_stress",32.8069936151313,39.7457452748689,6.93875165973761,13,12,"shifted_gamma","generic_stress",0.651239439626224,9.77083027502522,0.02,0.578229304978134,0.372710229147419,0.408166132530314,0.175264101893849,FALSE,"none","ambiguous","boundary","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.648189651582398,"ambiguous","low_regularity_evidence","S0051",4,0.4,"holdout",13.1227974460525,15.8982981099476,2.77550066389504,0.26049577585049,0.008,0.231291721991254
"TPL_014","TPL_014_STATE_005","TPL_014_RUN_012","Broad_HFS","none",48.5806765172229,55.1198261786911,6.53914966146816,34,33,"shifted_gamma","irregular",0.204131981078535,0.972948268032633,0.02,0.19815605034752,1.00264380802485,0.893294397051785,0.803701315894573,FALSE,"none","not_applicable","not_applicable","core","v2.3_slow_overlap_direct_support_0.65B","none","clear_or_hard_cut","clear","clear",6.28966335898385,4.87487571813768,"none","none",,"not_applicable","not_applicable","S0051",4,0.4,"holdout",19.4322706068892,22.0479304714764,2.61565986458726,0.0816527924314141,0.008,0.079262420139008
"TPL_014","TPL_014_STATE_001","TPL_014_RUN_001","Broad_HFS","none",0,9.02642399893223,9.02642399893223,29,28,"shifted_gamma","regular",0.338428310770541,9.20886555779725,0.02,0.322372285676151,0.471699113188455,0.451023564846167,0.227549034680056,TRUE,"strong","not_applicable","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","TPL_014_REGIME_01","ambiguous_or_edge","recording_edge_unobservable","hard_cut_canonical_pause",,0.690921347754976,"none","canonical_pause",,"not_applicable","not_applicable","S0019",10,1,"holdout",0,9.02642399893223,9.02642399893223,0.338428310770541,0.02,0.322372285676151
"TPL_014","TPL_014_STATE_002","TPL_014_RUN_003","Broad_HFS","none",12.6628428736803,20.8515070136778,8.18866413999747,32,31,"shifted_gamma","intermediate",0.335572629719973,4.9946335724555,0.02,0.264150456128951,0.575457633966492,0.517531804864455,0.267878675923506,TRUE,"weak","not_applicable","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","TPL_014_REGIME_01","no_evidence_at_one_or_more_boundaries","hard_cut_canonical_pause","no_evidence",1.49226068406773,1.0686988056024,"canonical_pause","none",,"not_applicable","not_applicable","S0019",10,1,"holdout",12.6628428736803,20.8515070136778,8.18866413999747,0.335572629719973,0.02,0.264150456128951
"TPL_014","TPL_014_STATE_003","TPL_014_RUN_007","Tonic","stn_like_empirical",24.5883812086897,28.2598103660787,3.67142915738897,12,11,"shifted_gamma","stn_like_empirical",0.358325887769461,8.19462982332334,0.02,0.333766287035361,0.316299295423195,0.424374104798002,0.214465659846125,FALSE,"none","ambiguous","deep","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.593553101425599,"ambiguous","low_regularity_evidence","S0019",10,1,"holdout",24.5883812086897,28.2598103660787,3.67142915738897,0.358325887769461,0.02,0.333766287035361
"TPL_014","TPL_014_STATE_004","TPL_014_RUN_009","Tonic","generic_stress",32.8069936151313,39.7457452748689,6.93875165973761,13,12,"shifted_gamma","generic_stress",0.651239439626224,9.77083027502522,0.02,0.578229304978134,0.372710229147419,0.408166132530314,0.175264101893849,FALSE,"none","ambiguous","boundary","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.648189651582398,"ambiguous","low_regularity_evidence","S0019",10,1,"holdout",32.8069936151313,39.7457452748689,6.93875165973761,0.651239439626224,0.02,0.578229304978134
"TPL_014","TPL_014_STATE_005","TPL_014_RUN_012","Broad_HFS","none",48.5806765172229,55.1198261786911,6.53914966146816,34,33,"shifted_gamma","irregular",0.204131981078535,0.972948268032633,0.02,0.19815605034752,1.00264380802485,0.893294397051785,0.803701315894573,FALSE,"none","not_applicable","not_applicable","core","v2.3_slow_overlap_direct_support_0.65B","none","clear_or_hard_cut","clear","clear",6.28966335898385,4.87487571813768,"none","none",,"not_applicable","not_applicable","S0019",10,1,"holdout",48.5806765172229,55.1198261786911,6.53914966146816,0.204131981078535,0.02,0.19815605034752
"TPL_015","TPL_015_STATE_001","TPL_015_RUN_001","Broad_HFS","none",0,7.18836782559477,7.18836782559477,32,31,"shifted_gamma","irregular",0.280789907071739,1.76726378691383,0.02,0.231882833083702,0.712366009986382,0.687524208163435,0.454289767689732,TRUE,"moderate","not_applicable","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","none","ambiguous_or_edge","recording_edge_unobservable","clear",,1.67974509013302,"none","none",,"not_applicable","not_applicable","S0013",1,0.1,"holdout",0,0.718836782559477,0.718836782559477,0.0280789907071739,0.002,0.0231882833083702
"TPL_015","TPL_015_STATE_002","TPL_015_RUN_004","Broad_HFS","none",13.8267644637414,20.1914926911103,6.36472822736881,33,32,"shifted_gamma","intermediate",0.186326708709821,2.97294446271844,0.02,0.198897757105275,0.516056331698455,0.666799984456325,0.457994305205036,FALSE,"none","not_applicable","not_applicable","core","v2.3_slow_overlap_direct_support_0.65B","none","clear_or_hard_cut","clear","clear",1.91408943218486,3.48063616307602,"none","none",,"not_applicable","not_applicable","S0013",1,0.1,"holdout",1.38267644637414,2.01914926911103,0.636472822736881,0.0186326708709821,0.002,0.0198897757105275
"TPL_015","TPL_015_STATE_003","TPL_015_RUN_006","Broad_HFS","none",20.756555865243,28.5414512653557,7.78489540011268,22,21,"shifted_gamma","regular",0.362925821058452,7.38545211357996,0.02,0.370709304767271,0.40658293024737,0.361834238245757,0.14039627584882,TRUE,"weak","not_applicable","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","none","no_evidence_at_one_or_more_boundaries","no_evidence","clear",0.441003628990901,2.43046344014998,"none","none",,"not_applicable","not_applicable","S0013",1,0.1,"holdout",2.0756555865243,2.85414512653557,0.778489540011269,0.0362925821058452,0.002,0.0370709304767271
"TPL_015","TPL_015_STATE_004","TPL_015_RUN_008","Tonic","stn_like_empirical",30.5708469401781,37.1635766893758,6.59272974919767,12,11,"shifted_gamma","stn_like_empirical",0.595473490501754,13.3510995320976,0.02,0.599339068108878,0.20338214901808,0.172302852277036,0.0343592516321016,FALSE,"none","ambiguous","core","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.651961557460102,"eligible","pre_frozen_timestamp_evidence_contract_met","S0013",1,0.1,"holdout",3.05708469401781,3.71635766893758,0.659272974919767,0.0595473490501754,0.002,0.0599339068108879
"TPL_015","TPL_015_STATE_005","TPL_015_RUN_011","Tonic","generic_stress",38.9062577284305,44.2247411249664,5.31848339653587,13,12,"shifted_gamma","generic_stress",0.410849435245618,9.24521258939058,0.02,0.443206949711322,0.372072488316301,0.443558570933743,0.22044554136932,FALSE,"none","ambiguous","deep","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.601726065857295,"ambiguous","low_regularity_evidence","S0013",1,0.1,"holdout",3.89062577284305,4.42247411249664,0.531848339653587,0.0410849435245618,0.002,0.0443206949711323
"TPL_015","TPL_015_STATE_001","TPL_015_RUN_001","Broad_HFS","none",0,7.18836782559477,7.18836782559477,32,31,"shifted_gamma","irregular",0.280789907071739,1.76726378691383,0.02,0.231882833083702,0.712366009986382,0.687524208163435,0.454289767689732,TRUE,"moderate","not_applicable","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","none","ambiguous_or_edge","recording_edge_unobservable","clear",,1.67974509013302,"none","none",,"not_applicable","not_applicable","S0038",4,0.4,"holdout",0,2.87534713023791,2.87534713023791,0.112315962828696,0.008,0.0927531332334809
"TPL_015","TPL_015_STATE_002","TPL_015_RUN_004","Broad_HFS","none",13.8267644637414,20.1914926911103,6.36472822736881,33,32,"shifted_gamma","intermediate",0.186326708709821,2.97294446271844,0.02,0.198897757105275,0.516056331698455,0.666799984456325,0.457994305205036,FALSE,"none","not_applicable","not_applicable","core","v2.3_slow_overlap_direct_support_0.65B","none","clear_or_hard_cut","clear","clear",1.91408943218486,3.48063616307602,"none","none",,"not_applicable","not_applicable","S0038",4,0.4,"holdout",5.53070578549658,8.0765970764441,2.54589129094752,0.0745306834839284,0.008,0.0795591028421101
"TPL_015","TPL_015_STATE_003","TPL_015_RUN_006","Broad_HFS","none",20.756555865243,28.5414512653557,7.78489540011268,22,21,"shifted_gamma","regular",0.362925821058452,7.38545211357996,0.02,0.370709304767271,0.40658293024737,0.361834238245757,0.14039627584882,TRUE,"weak","not_applicable","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","none","no_evidence_at_one_or_more_boundaries","no_evidence","clear",0.441003628990901,2.43046344014998,"none","none",,"not_applicable","not_applicable","S0038",4,0.4,"holdout",8.30262234609721,11.4165805061423,3.11395816004507,0.145170328423381,0.008,0.148283721906908
"TPL_015","TPL_015_STATE_004","TPL_015_RUN_008","Tonic","stn_like_empirical",30.5708469401781,37.1635766893758,6.59272974919767,12,11,"shifted_gamma","stn_like_empirical",0.595473490501754,13.3510995320976,0.02,0.599339068108878,0.20338214901808,0.172302852277036,0.0343592516321016,FALSE,"none","ambiguous","core","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.651961557460102,"eligible","pre_frozen_timestamp_evidence_contract_met","S0038",4,0.4,"holdout",12.2283387760712,14.8654306757503,2.63709189967907,0.238189396200702,0.008,0.239735627243551
"TPL_015","TPL_015_STATE_005","TPL_015_RUN_011","Tonic","generic_stress",38.9062577284305,44.2247411249664,5.31848339653587,13,12,"shifted_gamma","generic_stress",0.410849435245618,9.24521258939058,0.02,0.443206949711322,0.372072488316301,0.443558570933743,0.22044554136932,FALSE,"none","ambiguous","deep","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.601726065857295,"ambiguous","low_regularity_evidence","S0038",4,0.4,"holdout",15.5625030913722,17.6898964499865,2.12739335861435,0.164339774098247,0.008,0.177282779884529
"TPL_015","TPL_015_STATE_001","TPL_015_RUN_001","Broad_HFS","none",0,7.18836782559477,7.18836782559477,32,31,"shifted_gamma","irregular",0.280789907071739,1.76726378691383,0.02,0.231882833083702,0.712366009986382,0.687524208163435,0.454289767689732,TRUE,"moderate","not_applicable","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","none","ambiguous_or_edge","recording_edge_unobservable","clear",,1.67974509013302,"none","none",,"not_applicable","not_applicable","S0018",10,1,"holdout",0,7.18836782559477,7.18836782559477,0.280789907071739,0.02,0.231882833083702
"TPL_015","TPL_015_STATE_002","TPL_015_RUN_004","Broad_HFS","none",13.8267644637414,20.1914926911103,6.36472822736881,33,32,"shifted_gamma","intermediate",0.186326708709821,2.97294446271844,0.02,0.198897757105275,0.516056331698455,0.666799984456325,0.457994305205036,FALSE,"none","not_applicable","not_applicable","core","v2.3_slow_overlap_direct_support_0.65B","none","clear_or_hard_cut","clear","clear",1.91408943218486,3.48063616307602,"none","none",,"not_applicable","not_applicable","S0018",10,1,"holdout",13.8267644637414,20.1914926911103,6.36472822736881,0.186326708709821,0.02,0.198897757105275
"TPL_015","TPL_015_STATE_003","TPL_015_RUN_006","Broad_HFS","none",20.756555865243,28.5414512653557,7.78489540011268,22,21,"shifted_gamma","regular",0.362925821058452,7.38545211357996,0.02,0.370709304767271,0.40658293024737,0.361834238245757,0.14039627584882,TRUE,"weak","not_applicable","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","none","no_evidence_at_one_or_more_boundaries","no_evidence","clear",0.441003628990901,2.43046344014998,"none","none",,"not_applicable","not_applicable","S0018",10,1,"holdout",20.756555865243,28.5414512653557,7.78489540011268,0.362925821058452,0.02,0.370709304767271
